x,u_num,u_exact,abs_err
0.1,0.3278689886330365,0.3278695523871119,5.637540753666848e-07
0.2,0.6550680630237998,0.6550692222222669,1.159198467104439e-06
0.3,0.9784107906256555,0.9784124991813214,1.708555665946854e-06
0.4,1.28846173191813,1.288463496933059,1.765014929544506e-06
0.5,1.563063985557898,1.563063852432508,1.331253891567741e-07
0.6,1.756649712020918,1.756642109049998,7.602970920173036e-06
0.7,1.787232566688274,1.787206397546892,2.616914138187099e-05
0.8,1.537747499377057,1.537694390674796,5.310870226171716e-05
0.9,0.9169149811816308,0.9168597988400428,5.518234158807811e-05
