x,u_num,u_exact,abs_err
0.1,0.1314114570914608,0.1314115474389246,9.034746381586523e-08
0.2,0.2625810231944157,0.2625812093071055,1.861126898705656e-07
0.3,0.3922620340527072,0.392262309492104,2.754393967907554e-07
0.4,0.5167091893366133,0.516709477209408,2.878727947130955e-07
0.5,0.6270795124944095,0.6270795029244716,9.569937953202157e-09
0.6,0.705121481790193,0.705120281766378,1.200023814984519e-06
0.7,0.7178864113681376,0.7178822170930785,4.194275059044017e-06
0.8,0.6181450638945818,0.6181364584757219,8.605418859941594e-06
0.9,0.3688227446126177,0.3688137231020625,9.021510555207168e-06
