x,u_num,u_exact,abs_err
0.1,0.6535422382399986,0.6535444868168406,2.248576842056593e-06
0.2,1.305528920447073,1.305533529750286,4.609303212665949e-06
0.3,1.949356818878785,1.949363565396788,6.74651800225412e-06
0.4,2.565918083633017,2.56592491416672,6.830533702206765e-06
0.5,3.110739903113915,3.11073888460928,1.01850463574138e-06
0.6,3.49289678874873,3.492865714909515,3.107383921507889e-05
0.7,3.549699449657227,3.549595129121986,0.0001043205352408982
0.8,3.050342470125162,3.050134478641622,0.0002079914835402263
0.9,1.816873442702868,1.816660370276817,0.0002130724260507311
