x,u_num,u_exact,abs_err
0.1,0.6535422382539335,0.6535444868168406,2.2485629070923e-06
0.2,1.30552892046865,1.305533529750286,4.60928163570351e-06
0.3,1.949356818886093,1.949363565396788,6.746510694544128e-06
0.4,2.565918083560395,2.56592491416672,6.83060632500343e-06
0.5,3.110739902782388,3.11073888460928,1.018173108491283e-06
0.6,3.492896787739188,3.492865714909515,3.107282967240721e-05
0.7,3.549699447295594,3.549595129121986,0.0001043181736073429
0.8,3.050342466304157,3.050134478641622,0.0002079876625344923
0.9,1.816873439432396,1.816660370276817,0.0002130691555790598
