x,u_num,u_exact,abs_err
0.1,0.6535422381981512,0.6535444868168406,2.248618689471016e-06
0.2,1.30552892038222,1.305533529750286,4.60936806523371e-06
0.3,1.949356818856567,1.949363565396788,6.746540220703423e-06
0.4,2.565918083850221,2.56592491416672,6.830316498618316e-06
0.5,3.110739904107225,3.11073888460928,1.019497945620174e-06
0.6,3.492896791776103,3.492865714909515,3.107686658809783e-05
0.7,3.54969945674573,3.549595129121986,0.0001043276237431279
0.8,3.050342481603292,3.050134478641622,0.0002080029616697843
0.9,1.816873452527317,1.816660370276817,0.0002130822505002072
